360,Carmencita,Korean,Medium,Midtown,08:00,22:00,3.9,TRUE
361,Jacklin,Italian,Medium,Battery Park City,08:00,18:00,2.3,FALSE
362,Terra,American,Cheap,Battery Park City,08:00,17:00,4.4,TRUE
363,Fanni,American,Expensive,Upper West Side,11:00,21:00,3.1,FALSE
364,Arnaldo,French,Cheap,Upper East Side,10:00,19:00,3.4,TRUE
365,Marti,French,Cheap,Morningside Heights,10:00,21:00,3.1,FALSE
366,Alphonso,Japanese,Expensive,Turtle Bay,06:00,23:00,2.7,TRUE
367,Georgy,Italian,Expensive,West Village,09:00,20:00,4.2,TRUE
368,Tiffi,French,Cheap,East Village,06:00,21:00,3.5,TRUE
369,Yule,Chinese,Medium,Morningside Heights,10:00,18:00,2.2,FALSE
370,Moyra,Chinese,Expensive,Inwood,07:00,19:00,4.2,TRUE
371,Emmanuel,African,Expensive,Chelsea,09:00,17:00,2.5,FALSE
372,Gert,Mixed,Cheap,Inwood,10:00,23:00,4.5,FALSE
373,Sella,American,Expensive,Upper West Side,09:00,20:00,2.2,TRUE
374,Martelle,Mixed,Cheap,Murray Hill,11:00,23:00,2.7,FALSE
375,Burton,Italian,Cheap,Midtown,06:00,20:00,2.9,FALSE
376,Micky,Italian,Cheap,Harlem,11:00,22:00,2.0,FALSE
377,Imojean,Mexican,Expensive,East Village,10:00,16:00,3.3,FALSE
378,Augustin,Japanese,Expensive,Turtle Bay,10:00,19:00,2.3,FALSE
379,Susann,African,Expensive,Gramercy Park,10:00,23:00,3.4,FALSE
380,Cami,Japanese,Cheap,Battery Park City,09:00,23:00,4.7,FALSE
381,Amabel,Mexican,Cheap,Gramercy Park,11:00,20:00,3.9,TRUE
382,Arri,African,Expensive,Lower East Side,06:00,18:00,4.5,FALSE
383,Maribelle,French,Expensive,Lower East Side,09:00,19:00,4.6,TRUE
384,Regan,Chinese,Medium,Midtown,06:00,22:00,4.5,FALSE
385,Rudolfo,Korean,Medium,Central Harlem,07:00,21:00,4.4,FALSE
386,Robyn,Italian,Medium,Upper West Side,10:00,18:00,2.4,TRUE
387,Lalo,Mexican,Expensive,Greenwich Village,08:00,17:00,4.9,FALSE
388,Mar,French,Expensive,Inwood,08:00,19:00,4.8,FALSE
389,Hestia,Mixed,Expensive,Harlem,08:00,21:00,2.4,TRUE
390,Ardisj,American,Expensive,Morningside Heights,06:00,17:00,4.6,TRUE
391,Shell,Chinese,Medium,East Village,06:00,23:00,4.2,FALSE
392,Blanche,African,Expensive,Upper East Side,09:00,18:00,4.3,TRUE
393,Mariejeanne,African,Cheap,Murray Hill,09:00,16:00,3.8,FALSE
394,Philomena,Mixed,Expensive,Murray Hill,10:00,20:00,3.8,FALSE
395,Gilemette,Mixed,Expensive,Harlem,11:00,23:00,3.9,FALSE
396,Dorothy,French,Expensive,Upper East Side,07:00,17:00,3.6,TRUE
397,Gerri,Mexican,Medium,Greenwich Village,09:00,18:00,2.3,TRUE
398,Arne,Mexican,Expensive,Greenwich Village,11:00,20:00,2.1,TRUE
399,Lynn,Chinese,Expensive,Murray Hill,11:00,20:00,4.4,TRUE
400,Fionna,Korean,Expensive,SoHo,07:00,17:00,3.5,TRUE
401,Dan,Italian,Cheap,TriBeCa,09:00,21:00,2.4,FALSE
402,Jacklin,Chinese,Medium,Central Harlem,08:00,16:00,3.1,FALSE
403,Camella,Chinese,Cheap,Harlem,08:00,17:00,4.5,FALSE
404,Feliza,Korean,Expensive,Central Harlem,11:00,23:00,2.7,FALSE
405,Ivonne,Spanish,Medium,Upper East Side,10:00,21:00,4.8,FALSE
406,Dael,Mixed,Medium,Chelsea,07:00,21:00,2.3,FALSE
407,Bertina,Mixed,Cheap,Inwood,10:00,21:00,2.9,TRUE
408,Grenville,African,Expensive,Battery Park City,10:00,18:00,4.4,TRUE
409,Heath,Chinese,Expensive,Turtle Bay,11:00,21:00,5.0,FALSE
410,Erick,French,Medium,Gramercy Park,06:00,21:00,4.9,FALSE
411,Mercy,Mixed,Cheap,Kips Bay,09:00,20:00,2.7,TRUE
412,Odey,Korean,Expensive,Murray Hill,10:00,22:00,4.1,FALSE
413,Pacorro,Mixed,Expensive,Harlem,09:00,22:00,4.4,FALSE
414,Dory,Spanish,Expensive,Midtown,08:00,20:00,2.3,TRUE
415,Camel,Spanish,Medium,Greenwich Village,06:00,17:00,2.4,FALSE
416,Wallis,Italian,Expensive,TriBeCa,07:00,22:00,3.4,TRUE
417,Claudio,Korean,Cheap,SoHo,09:00,22:00,2.3,TRUE
418,Bendicty,Korean,Expensive,Upper West Side,08:00,16:00,4.9,TRUE
419,Clerkclaude,Japanese,Expensive,Upper West Side,07:00,17:00,4.7,FALSE
420,Lotti,Chinese,Cheap,Lower East Side,07:00,20:00,3.6,FALSE
421,Jamima,Chinese,Expensive,Turtle Bay,10:00,21:00,3.9,TRUE
422,Randene,Mexican,Expensive,Inwood,09:00,20:00,4.6,FALSE
423,Mohandas,Japanese,Cheap,Kips Bay,09:00,22:00,3.2,TRUE
424,Sabina,French,Cheap,Central Harlem,10:00,16:00,3.9,TRUE
425,Layney,Chinese,Cheap,Turtle Bay,10:00,16:00,4.5,TRUE
426,Kip,Mexican,Cheap,Chelsea,06:00,16:00,4.4,FALSE
427,Windham,French,Expensive,Harlem,07:00,20:00,3.0,TRUE
428,Fritz,French,Medium,Inwood,10:00,22:00,2.5,TRUE
429,Herby,Mixed,Expensive,Chelsea,09:00,20:00,3.2,TRUE
430,Allyson,Chinese,Cheap,Upper East Side,07:00,17:00,2.8,TRUE
431,Devinne,Mexican,Expensive,Gramercy Park,11:00,17:00,3.5,FALSE
432,Alanson,Mixed,Expensive,Murray Hill,06:00,20:00,2.3,TRUE
433,Quintina,Italian,Expensive,Battery Park City,06:00,22:00,3.4,TRUE
434,Kathryne,American,Cheap,Chelsea,11:00,23:00,4.0,TRUE
435,Alexandro,American,Expensive,Midtown,09:00,17:00,2.7,FALSE
436,Ardelle,Italian,Cheap,TriBeCa,10:00,23:00,4.1,TRUE
437,Evangelia,French,Medium,Harlem,08:00,23:00,2.2,TRUE
438,Tabatha,African,Cheap,Kips Bay,10:00,16:00,2.5,FALSE
439,Florrie,Japanese,Cheap,Upper West Side,08:00,19:00,3.3,FALSE
440,Jaquelin,Mixed,Cheap,East Village,11:00,19:00,3.3,FALSE
441,Jeddy,African,Cheap,Turtle Bay,08:00,19:00,3.4,TRUE
442,Celesta,French,Medium,Inwood,11:00,23:00,3.8,TRUE
443,Filberte,Italian,Medium,Harlem,06:00,17:00,4.2,FALSE
444,Burt,Japanese,Cheap,Washington Heights,09:00,21:00,2.5,FALSE
445,Donna,Mixed,Expensive,West Village,08:00,23:00,3.2,FALSE
446,Elston,African,Cheap,Midtown,07:00,16:00,3.5,FALSE
447,Jenine,Korean,Expensive,Central Harlem,11:00,19:00,5.0,FALSE
448,Kellsie,Korean,Medium,Upper West Side,06:00,21:00,2.6,TRUE
449,Nelli,Chinese,Expensive,Inwood,07:00,18:00,4.1,TRUE
450,Jena,Mexican,Medium,Morningside Heights,08:00,20:00,2.6,TRUE
451,Rossie,French,Expensive,East Village,11:00,23:00,4.2,FALSE
452,Olenka,Japanese,Medium,Murray Hill,10:00,17:00,3.8,FALSE
453,Wayne,American,Cheap,Harlem,07:00,21:00,4.6,TRUE
454,Shawn,American,Medium,Lower East Side,10:00,18:00,4.6,FALSE
455,Ravid,Mixed,Expensive,Central Harlem,07:00,23:00,3.5,FALSE
456,June,French,Expensive,Turtle Bay,10:00,21:00,4.6,TRUE
457,Edgard,French,Medium,Kips Bay,10:00,23:00,2.6,FALSE
458,Frasco,Mixed,Medium,Gramercy Park,06:00,18:00,2.1,TRUE
459,Woodman,Korean,Expensive,Battery Park City,11:00,22:00,3.3,TRUE
460,Jorrie,American,Expensive,Harlem,11:00,18:00,2.9,FALSE
461,Alvin,Japanese,Cheap,West Village,06:00,20:00,4.6,FALSE
462,Karlyn,Spanish,Expensive,West Village,10:00,18:00,3.4,FALSE
463,Donnie,African,Medium,Greenwich Village,10:00,18:00,3.3,TRUE
464,Olivier,Japanese,Cheap,Turtle Bay,09:00,23:00,3.1,FALSE
465,Hayes,Italian,Medium,Greenwich Village,07:00,17:00,4.0,TRUE
466,Dukie,African,Expensive,TriBeCa,10:00,23:00,3.9,TRUE
467,Ruprecht,Korean,Medium,Morningside Heights,11:00,23:00,3.7,TRUE
468,Damita,Italian,Expensive,Central Harlem,06:00,17:00,4.7,FALSE
469,Broderic,Japanese,Medium,Washington Heights,11:00,21:00,4.8,TRUE
470,Hunfredo,African,Cheap,Inwood,10:00,22:00,4.0,TRUE
471,Skyler,American,Expensive,Central Harlem,08:00,16:00,4.0,TRUE
472,Sandye,Mexican,Medium,Upper West Side,11:00,22:00,2.8,TRUE
473,Dion,Mexican,Expensive,Lower East Side,10:00,22:00,4.9,FALSE
474,Katie,Japanese,Medium,SoHo,11:00,23:00,2.3,FALSE
475,Danella,African,Cheap,Murray Hill,06:00,19:00,4.0,FALSE
476,Miguelita,Chinese,Cheap,Lower East Side,07:00,23:00,2.7,TRUE
477,Selene,Spanish,Cheap,Turtle Bay,08:00,23:00,4.3,TRUE
478,Devon,Mexican,Medium,Gramercy Park,09:00,23:00,2.8,FALSE
479,Slade,French,Cheap,Turtle Bay,08:00,16:00,4.6,TRUE
480,Etienne,Japanese,Expensive,Murray Hill,10:00,20:00,2.1,TRUE
481,Abdul,French,Cheap,Greenwich Village,09:00,18:00,4.8,FALSE
482,Colet,French,Medium,Battery Park City,09:00,18:00,2.6,TRUE
483,Costanza,French,Medium,Midtown,09:00,23:00,4.2,FALSE
484,Bronson,Japanese,Expensive,Chelsea,06:00,18:00,3.8,FALSE
485,Corrie,Korean,Cheap,Murray Hill,07:00,20:00,4.9,FALSE
486,Jemmy,Korean,Cheap,Morningside Heights,07:00,22:00,2.3,TRUE
487,Ladonna,Chinese,Expensive,West Village,08:00,19:00,3.0,FALSE
488,Vernon,Mexican,Expensive,Upper West Side,07:00,19:00,2.9,TRUE
489,Stillmann,African,Medium,Upper East Side,09:00,16:00,4.1,TRUE
490,Christi,Mixed,Expensive,East Village,10:00,21:00,2.6,FALSE
491,Angelo,Spanish,Cheap,Midtown,07:00,23:00,4.9,FALSE
492,Aleda,Italian,Cheap,Turtle Bay,09:00,21:00,2.6,TRUE
493,Viole,American,Medium,Upper West Side,11:00,21:00,4.1,TRUE
494,Worthington,American,Cheap,Midtown,06:00,16:00,2.5,TRUE
495,Kristoffer,Italian,Cheap,Central Harlem,10:00,22:00,4.8,TRUE
496,Annmarie,Mixed,Medium,Greenwich Village,08:00,21:00,4.4,FALSE
497,Flem,Korean,Medium,Central Harlem,08:00,20:00,4.0,FALSE
498,Teddy,African,Medium,Upper West Side,10:00,20:00,3.2,FALSE
499,Nikos,Italian,Medium,West Village,06:00,17:00,4.1,FALSE
500,Camile,Japanese,Cheap,TriBeCa,11:00,23:00,3.9,TRUE
501,Diandra,American,Cheap,Turtle Bay,09:00,20:00,4.6,FALSE
502,Merrill,Italian,Medium,West Village,07:00,19:00,4.1,TRUE
503,Donica,African,Medium,Turtle Bay,08:00,22:00,4.7,TRUE
504,Tasha,Chinese,Medium,TriBeCa,11:00,17:00,4.9,TRUE
505,Whitney,Spanish,Cheap,Lower East Side,07:00,22:00,4.7,TRUE
506,Minna,Chinese,Medium,Upper West Side,11:00,20:00,2.4,TRUE
507,Wyatan,Korean,Medium,Chelsea,07:00,19:00,3.1,TRUE
508,Orren,Italian,Medium,Gramercy Park,08:00,21:00,3.4,TRUE
509,Dane,Mexican,Medium,TriBeCa,09:00,21:00,2.4,TRUE
510,Lydon,Italian,Expensive,Morningside Heights,07:00,19:00,4.8,FALSE
511,Ogden,Italian,Expensive,West Village,06:00,22:00,3.8,FALSE
512,Whitman,Japanese,Expensive,SoHo,09:00,21:00,2.9,TRUE
513,Griselda,Italian,Expensive,Kips Bay,09:00,20:00,3.8,FALSE
514,Dare,Korean,Expensive,Murray Hill,09:00,23:00,3.1,FALSE
515,Luise,Korean,Expensive,Kips Bay,08:00,19:00,2.0,TRUE
516,Meredithe,Japanese,Expensive,Inwood,10:00,19:00,2.7,FALSE
517,Charlot,American,Medium,Lower East Side,10:00,22:00,3.8,TRUE
518,Wallache,Japanese,Cheap,Upper East Side,11:00,21:00,2.5,FALSE
519,Sumner,American,Medium,Upper West Side,08:00,21:00,4.6,TRUE
520,Madelyn,Mixed,Cheap,Turtle Bay,11:00,18:00,3.2,TRUE
521,Cairistiona,French,Cheap,Morningside Heights,06:00,23:00,4.9,FALSE
522,Giustina,Mexican,Cheap,Upper West Side,08:00,23:00,2.4,TRUE
523,Rosemary,Chinese,Expensive,Midtown,11:00,19:00,3.9,FALSE
524,Amalie,French,Medium,East Village,08:00,16:00,2.4,TRUE
525,Fletch,Mexican,Cheap,Murray Hill,07:00,20:00,3.6,TRUE
526,Baldwin,Mixed,Medium,Upper East Side,09:00,22:00,3.9,FALSE
527,Hastie,Chinese,Cheap,Chelsea,07:00,23:00,3.2,TRUE
528,Beverley,American,Medium,West Village,06:00,17:00,3.3,TRUE
529,Terrell,Japanese,Expensive,Murray Hill,07:00,16:00,2.3,TRUE
530,Jordanna,American,Cheap,TriBeCa,08:00,21:00,3.7,TRUE
531,Tonie,Korean,Medium,Battery Park City,07:00,18:00,2.1,FALSE
532,Baxy,Spanish,Cheap,Chelsea,11:00,16:00,2.3,FALSE
533,Shae,African,Expensive,Chelsea,07:00,16:00,2.8,TRUE
534,Gates,Korean,Medium,Harlem,10:00,18:00,4.5,TRUE
535,Olin,Mexican,Expensive,Murray Hill,07:00,17:00,4.0,TRUE
536,Rowan,Spanish,Expensive,Central Harlem,08:00,18:00,3.3,FALSE
537,Jennica,Japanese,Cheap,Battery Park City,11:00,17:00,4.8,FALSE
538,Mandie,Korean,Medium,Midtown,10:00,22:00,2.8,FALSE
539,Casi,Korean,Cheap,East Village,08:00,20:00,4.8,FALSE
540,Bevan,American,Expensive,Central Harlem,08:00,22:00,2.8,FALSE
541,Eberhard,Japanese,Expensive,Harlem,10:00,16:00,2.4,TRUE
542,Coop,Spanish,Medium,Chelsea,10:00,23:00,2.6,TRUE
543,Zsa zsa,Mixed,Medium,TriBeCa,07:00,23:00,3.0,TRUE
544,Daryl,Spanish,Cheap,Turtle Bay,07:00,22:00,3.0,TRUE
545,Renelle,Korean,Expensive,Inwood,11:00,18:00,4.6,FALSE
546,Maury,Italian,Medium,Upper East Side,10:00,17:00,4.2,TRUE
547,Hildagard,American,Expensive,SoHo,07:00,20:00,2.4,TRUE
548,Natty,African,Medium,Washington Heights,08:00,22:00,4.3,TRUE
549,Allina,Italian,Medium,Central Harlem,07:00,18:00,4.2,FALSE
550,Minnaminnie,Spanish,Medium,Lower East Side,08:00,21:00,2.2,FALSE
551,Christabel,Mixed,Cheap,SoHo,07:00,21:00,3.7,FALSE
552,Callida,African,Medium,Battery Park City,06:00,22:00,4.8,TRUE
553,Grove,Chinese,Medium,Upper West Side,06:00,21:00,2.2,TRUE
554,Jenn,Italian,Expensive,Turtle Bay,07:00,17:00,3.1,FALSE
555,Tyrus,Japanese,Cheap,Chelsea,10:00,21:00,2.7,FALSE
556,Jacquie,Mixed,Cheap,Morningside Heights,07:00,17:00,2.7,TRUE
557,Mavis,Mixed,Medium,Battery Park City,08:00,21:00,2.4,FALSE
558,Shandee,French,Medium,Washington Heights,07:00,20:00,2.5,FALSE
559,Burt,African,Cheap,Morningside Heights,09:00,21:00,3.9,TRUE
560,Bernhard,French,Medium,Murray Hill,08:00,18:00,2.0,FALSE
561,Audy,African,Expensive,Murray Hill,11:00,19:00,2.9,TRUE
562,Craggie,French,Medium,TriBeCa,06:00,22:00,4.8,TRUE
563,Faunie,Spanish,Cheap,Lower East Side,07:00,19:00,3.7,FALSE
564,Sonnnie,Mexican,Expensive,SoHo,09:00,18:00,4.6,TRUE
565,Nollie,Spanish,Cheap,Upper East Side,09:00,18:00,4.7,FALSE
566,Arluene,Italian,Medium,Upper East Side,10:00,17:00,3.4,FALSE
567,Frederica,American,Expensive,TriBeCa,11:00,22:00,2.5,TRUE
568,Marabel,Japanese,Cheap,Murray Hill,10:00,16:00,4.9,TRUE
569,Else,Chinese,Expensive,SoHo,11:00,19:00,3.5,TRUE
570,Helge,Italian,Expensive,East Village,11:00,17:00,2.1,TRUE
571,Ethan,Mixed,Medium,Inwood,09:00,20:00,4.6,FALSE
572,Darsie,Italian,Medium,Upper West Side,11:00,21:00,4.6,TRUE
573,Howey,Mixed,Medium,Morningside Heights,10:00,18:00,4.4,TRUE
574,Kiersten,Korean,Medium,Harlem,09:00,19:00,2.1,FALSE
575,Reider,Mixed,Expensive,Washington Heights,08:00,17:00,4.0,FALSE
576,Lynsey,Spanish,Medium,Lower East Side,07:00,20:00,4.5,FALSE
577,Sigismondo,Japanese,Expensive,Chelsea,07:00,22:00,4.5,FALSE
578,Dore,African,Cheap,Chelsea,11:00,16:00,3.0,TRUE
579,Ulrike,Italian,Medium,Upper East Side,11:00,23:00,3.8,TRUE
580,Frazier,Mexican,Expensive,Kips Bay,09:00,18:00,2.9,TRUE
581,Nananne,Chinese,Medium,Murray Hill,06:00,16:00,3.5,TRUE
582,Wit,Korean,Expensive,Kips Bay,08:00,19:00,2.8,TRUE
583,Aldridge,American,Medium,Inwood,11:00,22:00,2.6,FALSE
584,Caryl,Mexican,Expensive,Central Harlem,11:00,18:00,3.8,FALSE
585,Evaleen,Japanese,Expensive,Midtown,08:00,17:00,4.3,TRUE
586,Car,Chinese,Cheap,Washington Heights,06:00,17:00,2.2,FALSE
587,Madelaine,Spanish,Expensive,Murray Hill,06:00,22:00,3.1,TRUE
588,Boot,Spanish,Expensive,SoHo,11:00,23:00,2.3,TRUE
589,Basil,Mixed,Expensive,Greenwich Village,11:00,22:00,3.1,FALSE
590,Jordana,Mexican,Expensive,Greenwich Village,10:00,22:00,3.8,FALSE
591,Jacinthe,Korean,Expensive,Harlem,08:00,20:00,2.9,TRUE
592,Currie,French,Medium,Kips Bay,10:00,17:00,2.6,TRUE
593,Faith,Chinese,Expensive,TriBeCa,07:00,16:00,2.9,TRUE
594,Herb,French,Expensive,Midtown,08:00,23:00,3.3,TRUE
595,Norrie,Chinese,Cheap,East Village,08:00,21:00,2.8,TRUE
596,Abdul,American,Expensive,Midtown,11:00,19:00,4.4,TRUE
597,Mortie,American,Expensive,Harlem,09:00,22:00,3.2,TRUE
598,Pauly,American,Cheap,Harlem,07:00,22:00,4.3,FALSE
599,Vikki,Korean,Cheap,East Village,07:00,21:00,2.6,FALSE
600,Doreen,Italian,Medium,Chelsea,06:00,20:00,3.2,FALSE
601,Sunny,Korean,Cheap,East Village,10:00,19:00,3.4,FALSE
602,Rudolfo,Spanish,Cheap,Upper West Side,09:00,16:00,2.7,TRUE
603,Alexine,Italian,Medium,Central Harlem,11:00,18:00,3.3,FALSE
604,Avigdor,Spanish,Cheap,Midtown,09:00,19:00,4.3,FALSE
605,Ambrosi,African,Medium,Turtle Bay,06:00,21:00,3.9,FALSE
606,Jackqueline,Korean,Expensive,Greenwich Village,11:00,18:00,3.7,TRUE
607,Griswold,American,Cheap,Harlem,06:00,18:00,4.6,FALSE
608,Gabbie,Mexican,Medium,Greenwich Village,07:00,18:00,2.1,TRUE
609,Gertie,Mexican,Cheap,Gramercy Park,11:00,23:00,2.8,TRUE
610,Jacky,Mexican,Medium,Battery Park City,09:00,18:00,4.6,FALSE
611,Marigold,Japanese,Medium,Chelsea,06:00,21:00,2.1,TRUE
612,Joli,Mexican,Cheap,West Village,11:00,17:00,3.4,TRUE
613,Laina,African,Expensive,Lower East Side,08:00,23:00,4.6,TRUE
614,Gery,Italian,Medium,Midtown,07:00,22:00,3.0,TRUE
615,Sibylla,Korean,Expensive,Turtle Bay,11:00,21:00,4.9,FALSE
616,Rad,Spanish,Cheap,Upper East Side,10:00,20:00,3.1,FALSE
617,Kata,Mexican,Cheap,Upper West Side,08:00,19:00,4.2,FALSE
618,Bride,Japanese,Medium,Midtown,06:00,22:00,2.9,TRUE
619,Belvia,Italian,Cheap,Central Harlem,06:00,19:00,2.2,FALSE
620,Chico,French,Cheap,Greenwich Village,08:00,17:00,3.7,FALSE
621,Harley,Japanese,Medium,Harlem,06:00,23:00,3.1,TRUE
622,Alfreda,Italian,Cheap,Greenwich Village,06:00,23:00,3.8,FALSE
623,Fredia,Mexican,Cheap,East Village,06:00,23:00,2.4,FALSE
624,Jarred,Spanish,Cheap,Midtown,06:00,16:00,2.3,FALSE
625,Quinlan,American,Medium,Kips Bay,06:00,16:00,4.1,FALSE
626,Corrina,Italian,Medium,Upper West Side,08:00,18:00,3.1,FALSE
627,Flossi,Mixed,Expensive,Greenwich Village,09:00,22:00,3.7,TRUE
628,Shaw,Japanese,Expensive,Central Harlem,08:00,23:00,2.6,FALSE
629,Obadiah,Mexican,Expensive,Upper West Side,07:00,16:00,3.7,TRUE
630,Claudetta,Italian,Cheap,Kips Bay,07:00,21:00,3.5,TRUE
631,Melitta,Mixed,Expensive,Midtown,09:00,21:00,4.7,TRUE
632,Culver,Mexican,Expensive,Morningside Heights,11:00,22:00,2.4,TRUE
633,Vaughan,Japanese,Medium,Harlem,06:00,18:00,2.1,FALSE
634,Adolphus,African,Cheap,Murray Hill,08:00,18:00,4.4,FALSE
635,Ava,Italian,Cheap,East Village,08:00,23:00,4.8,TRUE
636,Adaline,French,Cheap,Inwood,07:00,17:00,3.2,TRUE
637,Gusti,American,Expensive,Upper West Side,08:00,16:00,3.1,FALSE
638,Maurizio,Mexican,Expensive,Harlem,08:00,19:00,4.8,TRUE
639,Linnie,African,Expensive,Lower East Side,08:00,17:00,2.2,TRUE
640,Silvan,Chinese,Expensive,Inwood,07:00,18:00,2.9,FALSE
641,Matthias,French,Expensive,Turtle Bay,06:00,16:00,2.2,FALSE
642,Siouxie,Mexican,Expensive,Kips Bay,10:00,19:00,4.0,TRUE
643,Kasey,French,Medium,East Village,11:00,17:00,4.7,FALSE
644,Rance,American,Medium,Upper East Side,11:00,21:00,2.4,TRUE
645,Bethena,African,Medium,Chelsea,10:00,20:00,2.4,TRUE
646,Celene,French,Medium,Harlem,08:00,23:00,4.1,FALSE
647,Gisella,Mexican,Cheap,Upper West Side,11:00,23:00,4.7,TRUE
648,Griz,Chinese,Cheap,SoHo,07:00,23:00,3.6,FALSE
649,Alethea,Italian,Medium,Turtle Bay,09:00,17:00,3.2,TRUE
650,Travers,Japanese,Cheap,Battery Park City,06:00,21:00,3.7,FALSE
651,Darline,Korean,Medium,Greenwich Village,11:00,23:00,4.7,TRUE
652,Von,Korean,Expensive,Central Harlem,06:00,19:00,3.9,FALSE
653,Darsey,American,Expensive,Midtown,07:00,19:00,3.2,TRUE
654,Loree,African,Cheap,Gramercy Park,11:00,21:00,2.7,TRUE
655,Bathsheba,Korean,Expensive,Washington Heights,07:00,22:00,2.5,FALSE
656,Willard,Korean,Expensive,Lower East Side,10:00,17:00,4.1,FALSE
657,Zonda,French,Medium,Upper West Side,09:00,19:00,4.9,FALSE
658,Leisha,Chinese,Expensive,Inwood,10:00,20:00,4.6,FALSE
659,Stanislas,American,Expensive,Lower East Side,08:00,21:00,4.6,TRUE
660,Joseito,Mixed,Expensive,Lower East Side,06:00,23:00,2.8,TRUE
661,Allison,French,Expensive,Midtown,06:00,21:00,2.9,TRUE
662,Eula,Chinese,Cheap,East Village,08:00,23:00,3.1,TRUE
663,Osmond,African,Medium,East Village,10:00,16:00,3.1,FALSE
664,Dionis,Italian,Cheap,Greenwich Village,08:00,19:00,3.8,TRUE
665,Auguste,Spanish,Medium,Harlem,08:00,22:00,3.9,TRUE
666,Siffre,Italian,Expensive,Turtle Bay,10:00,19:00,4.4,TRUE
667,Ileane,French,Expensive,Greenwich Village,10:00,22:00,3.8,TRUE
668,Belia,Chinese,Cheap,Morningside Heights,07:00,16:00,3.9,FALSE
669,Esmaria,Chinese,Cheap,Inwood,08:00,21:00,2.1,TRUE
670,Tonie,French,Cheap,Murray Hill,06:00,18:00,3.1,FALSE
671,Tami,African,Cheap,Greenwich Village,11:00,21:00,3.8,TRUE
672,Aurthur,Italian,Cheap,Turtle Bay,11:00,20:00,3.9,FALSE
673,Melanie,Spanish,Expensive,West Village,08:00,17:00,4.8,TRUE
674,Cristionna,American,Expensive,Upper West Side,07:00,21:00,5.0,TRUE
675,Baldwin,Japanese,Expensive,Washington Heights,10:00,23:00,4.8,FALSE
676,Octavia,American,Medium,SoHo,11:00,22:00,4.1,TRUE
677,Sauveur,Mexican,Medium,Battery Park City,06:00,21:00,3.5,FALSE
678,Jaclin,French,Cheap,SoHo,08:00,19:00,4.8,FALSE
679,Donielle,Japanese,Medium,Kips Bay,09:00,18:00,4.4,FALSE
680,Krishnah,Korean,Expensive,Chelsea,09:00,22:00,4.0,TRUE
681,Happy,French,Cheap,TriBeCa,08:00,23:00,3.9,FALSE
682,Derrik,African,Cheap,TriBeCa,10:00,18:00,2.5,FALSE
683,Tiffie,Chinese,Expensive,Greenwich Village,08:00,18:00,2.8,TRUE
684,Ewen,Korean,Expensive,Kips Bay,10:00,17:00,2.6,FALSE
685,Flemming,Mixed,Medium,SoHo,07:00,18:00,4.1,TRUE
686,Thibaut,American,Cheap,Gramercy Park,09:00,16:00,4.6,FALSE
687,Joscelin,Mixed,Expensive,Harlem,10:00,16:00,2.2,TRUE
688,Jakob,Italian,Expensive,Kips Bay,06:00,19:00,4.4,FALSE
689,Rustin,Mexican,Medium,Murray Hill,07:00,17:00,4.4,TRUE
690,Lurline,Korean,Expensive,Central Harlem,08:00,23:00,2.1,TRUE
691,Cheston,American,Expensive,Chelsea,07:00,16:00,2.6,FALSE
692,Anabelle,Spanish,Medium,TriBeCa,08:00,21:00,2.1,TRUE
693,Shadow,French,Expensive,Inwood,08:00,16:00,2.5,TRUE
694,Aldridge,Mexican,Expensive,Midtown,07:00,19:00,4.2,FALSE
695,Amble,Mexican,Medium,Midtown,11:00,18:00,2.4,FALSE
696,Creighton,Korean,Cheap,Washington Heights,06:00,21:00,2.7,FALSE
697,Leicester,Spanish,Medium,Central Harlem,07:00,18:00,4.9,TRUE
698,Colene,Mixed,Cheap,Turtle Bay,08:00,17:00,3.7,FALSE
699,Freeland,Italian,Medium,Harlem,11:00,22:00,3.7,TRUE
700,Danyelle,Chinese,Cheap,Greenwich Village,11:00,19:00,4.4,FALSE
701,Jilly,French,Cheap,Harlem,11:00,19:00,4.1,FALSE
702,Dwayne,French,Expensive,Midtown,09:00,22:00,3.1,FALSE
703,Ricky,African,Expensive,Gramercy Park,06:00,20:00,3.9,TRUE
704,Lorain,Spanish,Expensive,Upper East Side,08:00,19:00,2.3,TRUE
705,Gerry,French,Medium,Washington Heights,06:00,18:00,4.8,FALSE
706,Jeff,Japanese,Expensive,TriBeCa,08:00,20:00,3.8,FALSE
707,Kent,Spanish,Cheap,Central Harlem,10:00,23:00,4.4,TRUE
708,Cassondra,Italian,Medium,SoHo,06:00,19:00,2.3,FALSE
709,Burk,Chinese,Medium,Chelsea,11:00,16:00,3.1,FALSE
710,Kelcie,Italian,Medium,Greenwich Village,09:00,16:00,2.7,TRUE
711,Montgomery,African,Expensive,Gramercy Park,09:00,18:00,3.0,TRUE
712,Valentine,Mexican,Medium,Lower East Side,10:00,22:00,3.2,TRUE
713,Erda,Chinese,Expensive,Battery Park City,10:00,23:00,5.0,TRUE
714,Ody,American,Medium,West Village,10:00,22:00,4.1,FALSE
715,Sile,French,Expensive,Gramercy Park,11:00,18:00,3.0,TRUE
716,Noble,Mixed,Medium,Greenwich Village,11:00,19:00,4.7,TRUE
717,Silva,Spanish,Medium,Harlem,08:00,22:00,3.8,FALSE
718,Marie,African,Medium,Lower East Side,08:00,21:00,2.5,TRUE
